t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
40.27227219436156,370.0000000000001,-5.277217918381555e+19,-1.8486658707646974e-160,191912098432220.03,1.5324381307021822e+19,5132772499091405.0,4.778380815190154e+18,3.260000244366643e+18,1.412668392688295e+18,4.5640055768058696e+18,1.3040015933733366e+18
44.44952036377722,370.0000000000001,-5.277364332335669e+19,-1.2038780871676977e-159,193488505707664.25,1.6086081444621115e+19,5319238593833085.0,5.013980802297967e+18,3.422650817354796e+18,1.4831519739965123e+18,4.791721763011422e+18,1.3690633608608742e+18
49.04449335013444,370.0000000000001,-5.27753530600475e+19,-8.633644881066328e-159,195683781462346.38,1.691609195604764e+19,5548284666950436.0,5.271377791220415e+18,3.5996742513335977e+18,1.559863392022015e+18,5.039558652350872e+18,1.4398739006723274e+18
54.09896363512738,370.0000000000001,-5.2778944865938375e+19,-6.615234289529117e-158,200537456561289.62,1.7810945910926529e+19,5863626039282783.0,5.550934360767477e+18,3.789873930848837e+18,1.6422829090596296e+18,5.305837091919891e+18,1.5159534548348544e+18
59.658880948619625,370.0000000000001,-5.278905358827095e+19,-5.1737599899763794e-157,214538346517516.34,1.8739079179030897e+19,6281642113408827.0,5.843466833542573e+18,3.9863218749601377e+18,1.727407847214425e+18,5.580856122219458e+18,1.5945303206343724e+18
65.77478999346108,370.0000000000001,-5.280842408008973e+19,-3.7640048024153874e-156,242032653821232.44,1.9641555668151763e+19,6653218932284242.0,6.12678833059057e+18,4.1776920868551864e+18,1.8103334326521984e+18,5.848769551697076e+18,1.6710770147706217e+18
71.33470730695332,370.0000000000001,-5.281829112969209e+19,-1.3990435852128937e-155,256613959058790.16,2.0407127764218474e+19,6873675309188001.0,6.364515252648596e+18,4.3408690528435016e+18,1.8810443462408643e+18,6.077220195835533e+18,1.7363486273817375e+18
77.45061635179478,370.0000000000001,-5.282068457868959e+19,-4.522778692759547e-155,260528108607973.94,2.123461807493564e+19,7063130355400564.0,6.619908804899757e+18,4.5177427660452997e+18,1.9576918951787796e+18,6.324850739159014e+18,1.8071002111887698e+18
84.17811630112038,370.0000000000001,-5.282169440169459e+19,3.850294161939977e-155,262602527189139.97,2.213806315174448e+19,7278601187666026.0,6.898836234712315e+18,4.710821423691832e+18,2.0413617274566044e+18,6.595168659464033e+18,1.8843339027048335e+18
91.57836624537856,370.0000000000001,-5.282328759021674e+19,4.0241022731732953e-153,266275921273703.22,2.312006223391989e+19,7584074617921857.0,7.204414530165718e+18,4.919927122446768e+18,2.1319748204730092e+18,6.887918652451115e+18,1.9679767578440886e+18
99.71864118406255,370.0000000000001,-5.2827909014144115e+19,7.789180989170111e-152,277254594308425.38,2.416264119645541e+19,8042667915631663.0,7.533230666090968e+18,5.140538072525982e+18,2.227569894690397e+18,7.196764276051512e+18,2.0562183645866301e+18
108.67294361661493,370.0000000000001,-5.283959198225861e+19,1.239384451585248e-150,305554083966811.8,2.5204864972140642e+19,8504025994208905.0,7.86150751658846e+18,5.361199184406064e+18,2.32318705941173e+18,7.505681269065857e+18,2.1444803625903508e+18
116.81321855529892,370.0000000000001,-5.284708312369238e+19,6.793766876492668e-150,324214902796002.94,2.609136105612833e+19,8759602431998851.0,8.136515273643141e+18,5.55023245900765e+18,2.4051027398654013e+18,7.770331929326603e+18,2.220094836950744e+18
125.7675209878513,370.0000000000001,-5.284889356286215e+19,4.482627874380482e-149,329106155535985.75,2.7050295441799926e+19,8966128916291386.0,8.431601932608411e+18,5.755475419686229e+18,2.494044732594548e+18,8.057682983651892e+18,2.3021951381870226e+18
135.61725366365891,370.0000000000001,-5.284971305716938e+19,3.359425935722871e-148,331812950519901.6,2.8097051408463024e+19,9221429967119274.0,8.754686187992044e+18,5.979207020672593e+18,2.590997976162741e+18,8.370916540557527e+18,2.3916904401604726e+18
146.4519596070473,370.0000000000001,-5.2851406407831085e+19,2.6203302607720724e-147,337901403064776.44,2.9230135978715247e+19,9632134016923438.0,9.109634260055095e+18,6.21974089646139e+18,2.695228062643987e+18,8.707659896548499e+18,2.487902827586285e+18
158.37013614477453,370.0000000000001,-5.285725360779731e+19,1.8472317071392072e-146,359373288376697.2,3.040684102264527e+19,1.0202757181723504e+16,9.482578105875763e+18,6.468151583340178e+18,2.802867755661536e+18,9.055418903453526e+18,2.587262543844161e+18
169.20484208816293,370.0000000000001,-5.286466952254455e+19,6.598058358061719e-146,387077637159213.4,3.139622361581673e+19,1.0554820643698498e+16,9.791325821713355e+18,6.678539945414448e+18,2.8940359305472845e+18,9.349962237669284e+18,2.671417782191503e+18
181.12301862589015,370.0000000000001,-5.2867095730501796e+19,1.8606316112364635e-145,396543837529604.3,3.245562848745094e+19,1.0785159026017334e+16,1.0116928448932993e+19,6.905408429294469e+18,2.992349682925713e+18,9.667591284892606e+18,2.7621689385416044e+18
194.23301281739012,370.0000000000001,-5.2867815344592904e+19,-3.7092772801822906e-145,399829277133509.2,3.361153970603035e+19,1.1047850923957338e+16,1.047266462264459e+19,7.152796499057853e+18,3.099555249388083e+18,1.0013947731462347e+19,2.8611279232763986e+18
208.65400642804008,370.0000000000001,-5.28690872663905e+19,-1.3918351485060195e-143,406322999749622.44,3.4864699668385567e+19,1.1495644796691884e+16,1.0865459033183396e+19,7.418750992843557e+18,3.2148005930112077e+18,1.038627884120536e+19,2.9675082403455985e+18
224.517099399755,370.0000000000001,-5.287374339153632e+19,-1.3459845130004325e-142,430610028945423.44,3.6169315080148726e+19,1.212887394681247e+16,1.1279275024398995e+19,7.694061823966429e+18,3.334096174768458e+18,1.0771695334585661e+19,3.077627238453434e+18
238.93809301040497,370.0000000000001,-5.287892355307945e+19,-4.7310762056576174e-142,458061089848440.56,3.728062601411636e+19,1.2486534889084216e+16,1.162431420285657e+19,7.930931824346704e+18,3.4367411949873034e+18,1.110331770795821e+19,3.17237648798864e+18
254.80118598211993,370.0000000000001,-5.288035206090194e+19,-2.3499436405942432e-142,466020377660074.0,3.848040748861447e+19,1.2732359749948406e+16,1.199179177559895e+19,8.188257794500001e+18,3.5482548351606287e+18,1.1463592546953484e+19,3.27531215627382e+18
272.2505882510064,370.0000000000001,-5.288100475010839e+19,2.4803560095226024e-140,470308432815024.4,3.97887780737402e+19,1.3079582726609672e+16,1.239676381809957e+19,8.467546450812977e+18,3.669282579442492e+18,1.1854605259951958e+19,3.387030074273764e+18
291.44493074678144,370.0000000000001,-5.28830358595107e+19,3.840421065360911e-139,484472217609069.4,4.118899990784555e+19,1.3714723718019624e+16,1.2841279333368881e+19,8.762935379306084e+18,3.797277880060495e+18,1.2268128537135036e+19,3.50517958203942e+18
308.8943330156679,370.0000000000001,-5.288755843682639e+19,1.884648376141419e-138,516422866830899.9,4.238301257729091e+19,1.422902939289537e+16,1.3216594352471007e+19,9.015975747259704e+18,3.906926288262602e+18,1.2622377239917961e+19,3.606393497119911e+18
324.7574259873828,370.0000000000001,-5.288970432111389e+19,6.065003663024636e-138,531908642932589.1,4.343443827837578e+19,1.447643579137994e+16,1.3539277258114753e+19,9.241271683663976e+18,4.004558997955816e+18,1.2937805995493388e+19,3.6965159987135273e+18
342.20682825626926,370.0000000000001,-5.28902266041394e+19,2.0486579054019863e-137,536024955425780.8,4.458189302276001e+19,1.4710782060177772e+16,1.3890438627645334e+19,9.487465073043153e+18,4.111248546794703e+18,1.3282495308646085e+19,3.794998659615119e+18
361.4011707520443,370.0000000000001,-5.289084363818598e+19,6.469588331175538e-137,541501057705679.9,4.583224967867597e+19,1.5115779707282318e+16,1.4281342490066596e+19,9.75314948922227e+18,4.2263776923134674e+18,1.3654451009349747e+19,3.901271716958911e+18
382.5149474973969,370.0000000000001,-5.289316285352048e+19,1.3287400831100965e-136,562555393800927.56,4.715867460550227e+19,1.578757462626186e+16,1.4704779965144433e+19,1.0032222795469425e+19,4.3473012279490964e+18,1.4045127045381112e+19,4.012893441538128e+18
401.709289993172,370.0000000000001,-5.289643388823203e+19,4.514969667451508e-137,592585697815207.6,4.830173008764128e+19,1.6201160890720064e+16,1.5060598693157734e+19,1.0275559893808257e+19,4.4527479220850166e+18,1.4385800980445215e+19,4.1102288515565307e+18
422.8230667385246,370.0000000000001,-5.28974811478695e+19,-1.3327508753135437e-135,602505767834381.1,4.953697951163563e+19,1.6444595873080642e+16,1.5437177033193933e+19,1.0541038062985834e+19,4.5677958958701194e+18,1.4757494436177902e+19,4.216426981766929e+18
446.04822115841245,370.0000000000001,-5.289789953923596e+19,-9.229162244578632e-135,607004485649211.0,5.088603667379586e+19,1.6781002248068342e+16,1.5853620435111152e+19,1.0829363960175886e+19,4.692740827766856e+18,1.516116267867126e+19,4.331760765336989e+18
471.5958910202891,370.0000000000001,-5.289918897080717e+19,-4.160225191928258e-134,621663637914220.4,5.233705758011246e+19,1.7448381877244066e+16,1.6316240474103992e+19,1.1134857681959934e+19,4.825112863972453e+18,1.5588826177990945e+19,4.4539503365699615e+18
494.821045440177,370.0000000000001,-5.290204532255274e+19,-1.2096427840324992e-133,654484489045747.6,5.3589828284745875e+19,1.7994155715183274e+16,1.67096893966287e+19,1.1400451964873746e+19,4.940201457533315e+18,1.596065086428173e+19,4.5601859612241485e+18
515.9348221855296,370.0000000000001,-5.290331548915222e+19,-3.0798375590476536e-133,669337419488728.2,5.4701892729418424e+19,1.824191676133541e+16,1.7049097079909861e+19,1.1639326574758715e+19,5.043720173349145e+18,1.629509594783636e+19,4.655741699383527e+18
539.1599766054175,370.0000000000001,-5.290365209126019e+19,-1.1960575853692872e-132,673610804745963.5,5.591734598249236e+19,1.8493754383322996e+16,1.7420698998410125e+19,1.1900222026020667e+19,5.156781322773402e+18,1.6660370432298015e+19,4.760105837802061e+18
564.7076464672941,370.0000000000001,-5.290420626092311e+19,-7.629213325564805e-132,681286319738666.9,5.724018681724726e+19,1.8983203687163164e+16,1.7838491015699796e+19,1.217998742763203e+19,5.278008513867064e+18,1.7052027510030694e+19,4.87200786001076e+18
592.8100833153585,370.0000000000001,-5.290624037970079e+19,-5.74976204855054e-131,709873117328674.5,5.863814804112043e+19,1.9694950953224364e+16,1.8283931202345007e+19,1.2474365357742033e+19,5.405564276331342e+18,1.7464130740490514e+19,4.989751640140995e+18
618.3577531772352,370.0000000000001,-5.290799017172738e+19,-2.2861169269868396e-130,734730968972389.2,5.98643187720072e+19,2.0042149923490996e+16,1.8660265297224544e+19,1.273707794759422e+19,5.519411676898429e+18,1.7831945420641276e+19,5.094841548756253e+18
646.4601900252994,370.0000000000001,-5.290842662860315e+19,-9.649470536153806e-130,741240373274208.5,6.120084107405089e+19,2.030197397802762e+16,1.906699800275987e+19,1.302454541751954e+19,5.643989666031582e+18,1.8234428157077807e+19,5.209836616310796e+18
677.3728705581701,370.0000000000001,-5.290888191629495e+19,-4.0655907129935596e-129,748799817470381.9,6.265694144328409e+19,2.079910004116201e+16,1.952535986407289e+19,1.3332974114947783e+19,5.777638421868434e+18,1.8666216444193133e+19,5.333204698343222e+18
711.3768191443279,370.0000000000001,-5.291062718961276e+19,-1.633567096972093e-128,778339147158300.1,6.4199305665391436e+19,2.1569661301014676e+16,2.001615078776598e+19,1.365796871860893e+19,5.91846113471532e+18,1.9121182129662554e+19,5.463194894190445e+18
742.2894996771986,370.0000000000001,-5.29121198383044e+19,-4.4452853817685403e-128,803869523730558.4,6.555531318607945e+19,2.1941281162774788e+16,2.0430770999735288e+19,1.394898504447901e+19,6.044575459967227e+18,1.952862841316273e+19,5.579608118048677e+18
776.2934482633564,370.0000000000001,-5.291250281917039e+19,-1.2243220982335557e-127,810802916342267.8,6.70338985970299e+19,2.225481575730872e+16,2.088277709491788e+19,1.4266372035565896e+19,6.182117759996015e+18,1.9972995846123557e+19,5.706570241752898e+18
813.69779170813,370.0000000000001,-5.291314473057184e+19,-3.323551400103497e-127,823557905242639.1,6.863633227454322e+19,2.292499754984513e+16,2.1393951360468513e+19,1.4603679565661194e+19,6.328274421638427e+18,2.0445194288802968e+19,5.841484082517027e+18
847.7017402942878,370.0000000000001,-5.291482888751989e+19,-6.9563006611677874e-127,857423746406878.4,7.0035822177034486e+19,2.358296649885028e+16,2.1834685449358852e+19,1.4899993662026897e+19,6.456673652794446e+18,2.086002257313927e+19,5.960006449469753e+18
878.6144208271585,370.0000000000001,-5.291567960340312e+19,-1.2103344424284693e-126,874744544404252.8,7.128178781638422e+19,2.3868354721604336e+16,2.22128568251619e+19,1.5168275501837967e+19,6.572938223705339e+18,2.123564657387468e+19,6.067327592538307e+18
912.6183694133163,370.0000000000001,-5.291592587678435e+19,-1.890246873171838e-126,880128427049972.9,7.264397575218897e+19,2.4172207166327036e+16,2.2630628415050387e+19,1.5460257590591263e+19,6.699469943760273e+18,2.1644441363370066e+19,6.184126103823582e+18
950.0227128580899,370.0000000000001,-5.2916508936000135e+19,-1.7828952811327894e-126,893725258289067.5,7.412057353442918e+19,2.4836187695712268e+16,2.3104451817274704e+19,1.57702029518373e+19,6.833767985397177e+18,2.2078327340972036e+19,6.308093525993915e+18
984.0266614442477,370.0000000000001,-5.29179184580847e+19,9.218499178661787e-127,926884692090964.2,7.541500583824874e+19,2.5460648970985372e+16,2.351251265063046e+19,1.6044140913107585e+19,6.952470769971842e+18,2.2461828644013412e+19,6.417665326862353e+18
1014.9393419771184,370.0000000000001,-5.291859963710544e+19,8.111764020829846e-126,943080530525510.8,7.657070540858805e+19,2.572454479675128e+16,2.386256980927613e+19,1.6293207577099713e+19,7.060408732484743e+18,2.28105512945314e+19,6.517300369868795e+18
1048.9432905632762,370.0000000000001,-5.291879191575943e+19,2.701821135415169e-125,947934766399083.2,7.783543670242638e+19,2.598379239281087e+16,2.4248036391879393e+19,1.6565050927998755e+19,7.178215364214042e+18,2.3191157337577574e+19,6.626044953597387e+18
1086.3476340080497,370.0000000000001,-5.291917002256493e+19,7.096463019124316e-125,958113637053212.2,7.92124982888339e+19,2.6546332328208956e+16,2.4688231445973594e+19,1.6854641384325054e+19,7.303695120708023e+18,2.3596553471446327e+19,6.741872420415683e+18
1127.4924117973007,370.0000000000001,-5.292039515590841e+19,1.7745011876207518e-124,991415398515140.0,8.06768581947928e+19,2.728170750439485e+16,2.5151983813905215e+19,1.7163879434685606e+19,7.437692293333802e+18,2.4029467412194e+19,6.865562117771309e+18
1164.8967552420743,370.0000000000001,-5.292111638908481e+19,3.838144789306564e-124,1011204117309576.4,8.198111721947762e+19,2.7598127040869932e+16,2.5546789276349813e+19,1.7445032928215982e+19,7.559536026755484e+18,2.4423116399885066e+19,6.978033257113123e+18
1206.0415330313253,370.0000000000001,-5.2921325554070364e+19,9.488215272219664e-124,1017296358045997.6,8.340719609970808e+19,2.7916508194807292e+16,2.598379514488813e+19,1.77508206514576e+19,7.692050811319503e+18,2.485124109026683e+19,7.100354597223164e+18
1251.3007885995014,370.0000000000001,-5.292184561097265e+19,2.232193705778466e-123,1033383087076127.5,8.495234547972651e+19,2.86413896615719e+16,2.648142677645651e+19,1.8074588112519778e+19,7.832336202523937e+18,2.5304470812036518e+19,7.229848803441102e+18
1292.4455663887525,370.0000000000001,-5.292294622586673e+19,3.4330591080196755e-123,1067691081402793.4,8.631174217911232e+19,2.9258330574183644e+16,2.690599387476032e+19,1.836350980096995e+19,7.957535256702212e+18,2.5708960063906165e+19,7.345417161118092e+18
1329.849909833526,370.0000000000001,-5.292337735062302e+19,2.731814138895961e-123,1081285397182893.6,8.753143142187242e+19,2.951813542945167e+16,2.7273507452999995e+19,1.8626966581851386e+19,8.071711245474647e+18,2.607783633833477e+19,7.450810382385031e+18
1370.994687622777,370.0000000000001,-5.292354215330505e+19,-6.837440085921197e-123,1086856027489599.8,8.886630881913114e+19,2.9846899222140436e+16,2.76855313715222e+19,1.8912275876588753e+19,8.195348977237552e+18,2.6477281318855766e+19,7.564937519677273e+18
1416.2539431909531,370.0000000000001,-5.29240566476533e+19,-4.2228524127343693e-122,1104957608272744.0,9.031138832494567e+19,3.0583394367206184e+16,2.815343426573992e+19,1.921428623479336e+19,8.326204971322538e+18,2.6900046834198462e+19,7.685727666915883e+18
1457.3987209802042,370.0000000000001,-5.2924992089957515e+19,-1.0164412497903044e-121,1138073304886005.0,9.158660840091057e+19,3.115174061688878e+16,2.8550386867736654e+19,1.9485728025589977e+19,8.443830566431582e+18,2.7280067987844305e+19,7.794305139386237e+18
1494.8030644249777,370.0000000000001,-5.292532399855765e+19,-1.6920877832533822e-121,1149949293630000.8,9.273348455574382e+19,3.1388873328726468e+16,2.8894978187188044e+19,1.973376186239875e+19,8.551323489074651e+18,2.7627352817910387e+19,7.893529376549625e+18
1535.9478422142288,370.0000000000001,-5.2925457663412896e+19,-2.0047855310509528e-121,1155054752215283.5,9.398954871525383e+19,3.1689491234641596e+16,2.92815102513341e+19,2.0002587532245795e+19,8.667819147402016e+18,2.800372340755161e+19,8.00106383073348e+18
1581.2070977824048,370.0000000000001,-5.292586029132251e+19,-1.4886536263274226e-122,1171012565680791.8,9.535299665127571e+19,3.2376895802119704e+16,2.972387782482054e+19,2.0287264419277947e+19,8.791163946472617e+18,2.8402221985149067e+19,8.114920567187736e+18
1622.351875571656,370.0000000000001,-5.292668235146221e+19,4.850311899988835e-121,1203781434028082.0,9.655867129320779e+19,3.2978784001139764e+16,3.010244024554359e+19,2.054287938696628e+19,8.901928330997757e+18,2.8760076149982405e+19,8.217164614282669e+18
1659.7562190164294,370.0000000000001,-5.292702528444148e+19,1.2740641227020829e-120,1217548961317662.0,9.764191196654155e+19,3.3222006560455424e+16,3.0427759455674335e+19,2.077719092353497e+19,9.00347442243175e+18,2.90881481406251e+19,8.310899468753597e+18
1700.9009968056805,370.0000000000001,-5.292713775264243e+19,2.385982087437264e-120,1222299938063737.2,9.882884922803359e+19,3.347204494248758e+16,3.0788878794636964e+19,2.1032506977404068e+19,9.114119377589315e+18,2.944561645940287e+19,8.413033274119815e+18
1746.1602523738566,370.0000000000001,-5.292739295153212e+19,3.202491914366308e-120,1233597219413485.2,1.0012293010391227e+20,3.4044216139401532e+16,3.1206170551185842e+19,2.1303517980995527e+19,9.2315452054796e+18,2.982499220780294e+19,8.521426345089514e+18
1787.3050301631076,370.0000000000001,-5.2928075931513954e+19,2.917782834505892e-120,1264031928005734.5,1.0127126620426492e+20,3.472567552445194e+16,3.157413176422979e+19,2.1544664470994756e+19,9.336033482786183e+18,3.016256971684444e+19,8.617877061957296e+18
1824.7093736078812,370.0000000000001,-5.29285147644607e+19,1.4717872025548176e-120,1283670787155358.0,1.0229879385541122e+20,3.502665996993832e+16,3.188504959024556e+19,2.176618371335792e+19,9.43203362361561e+18,3.0472724020224995e+19,8.706492577210092e+18
1865.8541513971322,370.0000000000001,-5.292863428595541e+19,-1.2443240266860441e-120,1289162409393684.0,1.0342415658629022e+20,3.523358254896415e+16,3.2222661475811254e+19,2.2009733358099247e+19,9.537583685858615e+18,3.081373191676744e+19,8.80392340479534e+18
1911.1134069653083,370.0000000000001,-5.292877610199841e+19,-4.991735326431943e-120,1296102555534203.0,1.0465563710171265e+20,3.5645142376929864e+16,3.2611311854232412e+19,2.2270279781678514e+19,9.65048290665748e+18,3.1178483244383805e+19,8.908138069827984e+18
1960.898588090302,370.0000000000001,-5.2929311415208e+19,-1.601434224876426e-119,1322606367703544.8,1.0598361500362033e+20,3.643424809619506e+16,3.304128111435541e+19,2.2547784281607926e+19,9.770720981009099e+18,3.156694471169708e+19,9.019127060486943e+18
2006.157843658478,370.0000000000001,-5.2929857579812995e+19,-4.5740693352277e-119,1349762783472971.2,1.0716614863829166e+20,3.686281487938718e+16,3.340171236420458e+19,2.2801889729289466e+19,9.880840917542605e+18,3.1922716816347e+19,9.120776233245142e+18
2055.9430247834716,370.0000000000001,-5.293001542627979e+19,-1.2381546719239107e-118,1357773485938871.2,1.084590772214435e+20,3.7122204966900904e+16,3.379054788736057e+19,2.308140294813058e+19,1.000197616631738e+19,3.2314076854248915e+19,9.232593386933238e+18
2110.706724020965,370.0000000000001,-5.293020407570062e+19,-2.0995440260454447e-118,1368007238076754.8,1.0987096752275928e+20,3.766967859254711e+16,3.4241074494338077e+19,2.3378574323628884e+19,1.013074109154568e+19,3.2730086610209616e+19,9.351453317206383e+18
2170.9467931822073,370.0000000000001,-5.293083008835278e+19,1.9511243137891808e-119,1402343108878640.2,1.1138633580879495e+20,3.849876635049135e+16,3.472024945569123e+19,2.3698788116320604e+19,1.0269494963676234e+19,3.3178368349501366e+19,9.47953381414612e+18
2225.7104924197006,370.0000000000001,-5.293120169129295e+19,7.86892260843985e-118,1422858442928647.8,1.1274359298988596e+20,3.8864668321923464e+16,3.5128386519915405e+19,2.3992188972844073e+19,1.0396649096491825e+19,3.3589174013006074e+19,9.596906860863703e+18
2285.950561580943,370.0000000000001,-5.293135232345066e+19,1.9628890098814504e-117,1431637689886545.0,1.1422750179745294e+20,3.930678683379025e+16,3.5591708340061884e+19,2.430769622496388e+19,1.0533368124723186e+19,3.403088164246991e+19,9.723109040710406e+18
2352.2146376583096,370.0000000000001,-5.293184296623499e+19,1.2429032583726207e-117,1461223568947930.5,1.1582728949502183e+20,4.0207628828188056e+16,3.6103878288390414e+19,2.464380337763789e+19,1.0679003083584924e+19,3.450139458345095e+19,9.857541309560494e+18
2412.454706819552,370.0000000000001,-5.293230239108808e+19,-3.073216303698649e-117,1489085276579825.0,1.172539661624387e+20,4.068428155687888e+16,3.653530116652366e+19,2.4951437986932986e+19,1.0812323838767645e+19,3.4932123180403642e+19,9.980606622977325e+18
2478.7187828969186,370.0000000000001,-5.2932465263693365e+19,-1.0061108559897901e-116,1499382238087840.5,1.1881251789384942e+20,4.113654041583126e+16,3.701968062831996e+19,2.5283511398837703e+19,1.0956223419658543e+19,3.5397029518957785e+19,1.011343700542153e+19
2551.609266582022,370.0000000000001,-5.293292175592215e+19,-7.790894298516124e-117,1529545344554634.2,1.2049365085907488e+20,4.20744961679115e+16,3.755615176343107e+19,2.5637247839322563e+19,1.1109498711694942e+19,3.5892226613530255e+19,1.025492188958359e+19
2617.8733426593885,370.0000000000001,-5.293335209618703e+19,1.0961455357377732e-116,1558166021186225.5,1.2199343745468775e+20,4.258411814298807e+16,3.800988100313761e+19,2.5960583705097253e+19,1.1249623818563699e+19,3.6344938500670816e+19,1.0384268143054164e+19
2690.763826344492,370.0000000000001,-5.293353240618571e+19,4.029912122039326e-116,1570741988390679.5,1.2363005982681026e+20,4.314698912086861e+16,3.852499879804649e+19,2.6307270515311473e+19,1.139984994068406e+19,3.683028443239781e+19,1.0522938409261187e+19
2757.0279024218585,370.0000000000001,-5.293398119814768e+19,4.46024966644355e-116,1603152836999421.8,1.2508815956224105e+20,4.402881732115191e+16,3.898927819263596e+19,2.6614367873693565e+19,1.153291730934645e+19,3.726019439053599e+19,1.0645769825870928e+19
