t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
1.0,370.0000000000001,-5.2351109544084275e+19,5.979341987403955e-165,96720614142881.39,6.048845565900392e+17,2503906087668193.5,1.0560592847244456e+17,2.6419027086278237e+17,1.0567624115452528e+17,1.0567624116539294e+17,2.1135248233082684e+16
1.9090909090909092,370.0000000000001,-5.2623560277213995e+19,-4.152234199777956e-166,132791561082595.6,9.070961940742301e+17,3747635129873407.0,1.5836218707946285e+17,3.961984533567726e+17,1.5847960314784157e+17,1.5847960316599178e+17,3.16959206332052e+16
2.909090909090909,370.0000000000001,-5.271893643831628e+19,3.70317687797213e-164,166118200503868.78,1.1441518834801672e+18,4724626586771180.0,1.9974375225892858e+17,4.9974295080944794e+17,1.9989747072545043e+17,1.9989747074921376e+17,3.997949414985173e+16
4.00909090909091,370.0000000000001,-5.276554847833041e+19,6.589561563887462e-164,197425622173764.38,1.3536389558128236e+18,5586032802370556.0,2.3630942822691373e+17,5.912474891798154e+17,2.36499354521046e+17,2.3649935455041037e+17,4.729987091009316e+16
5.21909090909091,370.0000000000001,-5.279250650002426e+19,1.551109411478472e-163,225331470078276.88,1.551454607096881e+18,6398370800033986.0,2.7083631023502643e+17,6.776561981673192e+17,2.710629074465294e+17,2.7106290748156698e+17,5.4212581496326616e+16
6.55009090909091,370.0000000000001,-5.281249362737445e+19,-1.10178628881387e-163,254193039532882.38,1.7424480600012787e+18,7183674220069658.0,3.041719862636802e+17,7.610835730699177e+17,3.044339242542972e+17,3.044339242948048e+17,6.088678485897627e+16
8.01419090909091,370.0000000000001,-5.2827394321250025e+19,-4.550300522541201e-164,281238194775578.5,1.9307238809754179e+18,7954641295345632.0,3.370295382430618e+17,8.433283010202012e+17,3.3733189189359e+17,3.373318919403542e+17,6.7466378388088504e+16
9.624700909090912,370.0000000000001,-5.283927709660073e+19,2.208988954575571e-162,308784605104702.94,2.118689108453328e+18,8727800499099361.0,3.6983537343220256e+17,9.254339046549016e+17,3.701742023632299e+17,3.701742024156417e+17,7.403484048314808e+16
11.396261909090914,370.0000000000001,-5.284956390413318e+19,9.889180932961482e-163,337110471051309.25,2.307226326357659e+18,9500510814587802.0,4.027367057876235e+17,1.0077927733764764e+18,4.0311782992597325e+17,4.031178299849374e+17,8.062356599700973e+16
13.344979009090915,370.0000000000001,-5.285774599728497e+19,-7.301806368099575e-162,364307021816210.0,2.498671875363258e+18,1.0286187594738038e+16,4.361461715683546e+17,1.0914220465846412e+18,4.3656961932502675e+17,4.365696193905467e+17,8.731392387813405e+16
15.488567819090918,370.0000000000001,-5.286531668294846e+19,8.783307190922034e-163,393929823273492.8,2.6930327549868227e+18,1.108533996686118e+16,4.7006379697334554e+17,1.1763232700137923e+18,4.705301900558682e+17,4.7053019012804576e+17,9.41060380256364e+16
17.84651551009092,370.0000000000001,-5.287161380787791e+19,2.7072936244901026e-162,422440126211759.25,2.891980663982697e+18,1.1900424056208694e+16,5.0477815950361005e+17,1.263232709242762e+18,5.052940595263876e+17,5.052940596062392e+17,1.0105881192127795e+17
20.440257970190924,370.0000000000001,-5.2877387266413e+19,1.5358917714514966e-161,453052546333059.75,3.0958477554678477e+18,1.274059332484515e+16,5.4035382234478656e+17,1.352286143264346e+18,5.409155199468901e+17,5.409155200338454e+17,1.081831040068019e+17
23.293374676300928,370.0000000000001,-5.288249843045156e+19,1.3992615463745178e-160,483780503393498.8,3.3055180942015396e+18,1.3600271784222112e+16,5.769359461113686e+17,1.443880598559076e+18,5.775534077857796e+17,5.775534078813857e+17,1.1551068157631323e+17
26.43180305302193,370.0000000000001,-5.288710403076074e+19,1.2879681692847862e-159,515832929174771.75,3.521700442827342e+18,1.4492501726270824e+16,6.146582546119807e+17,1.5383143983651226e+18,6.153270250320311e+17,6.153270251356014e+17,1.2306540502715936e+17
29.884074267415034,370.0000000000001,-5.289133389481743e+19,1.2288293449590589e-158,548951918219923.8,3.7448977566565873e+18,1.5409735163115986e+16,6.535978700237793e+17,1.6358181681083922e+18,6.543286505941805e+17,6.543286507073793e+17,1.3086573014151858e+17
33.681572603247446,370.0000000000001,-5.289515802914065e+19,1.1304605045963883e-157,583216319492003.0,3.9758920801241155e+18,1.636508025999185e+16,6.939015188374557e+17,1.736722860375989e+18,6.946906382656462e+17,6.946906383879094e+17,1.3893812767762803e+17
37.8588207726631,370.0000000000001,-5.289870206312947e+19,7.350628578545998e-157,618791032485374.8,4.215181009067296e+18,1.7351600188249782e+16,7.356458277174867e+17,1.8412559650893627e+18,7.365040113091208e+17,7.365040114421162e+17,1.4730080228847338e+17
42.45379375902032,370.0000000000001,-5.290196792883535e+19,-6.820334414063301e-156,655981393348448.5,4.4633918142668897e+18,1.8381218082755024e+16,7.789490668052484e+17,1.9496817506053978e+18,7.798744532763388e+17,7.79874453419789e+17,1.5597489068401197e+17
47.508264044013266,370.0000000000001,-5.290497330520342e+19,-5.3655895909397974e-154,694234351124804.1,4.721232730047747e+18,1.944970148748589e+16,8.239277123952219e+17,2.062317504244121e+18,8.249288988106574e+17,8.249288989658972e+17,1.64985779793238e+17
53.06818135750551,370.0000000000001,-5.2907807782167044e+19,-2.0378456471753988e-152,734831520479537.9,4.989097962223433e+18,2.056443092642842e+16,8.706533990595942e+17,2.1793302094333512e+18,8.717341323101632e+17,8.717341324777946e+17,1.7434682649562227e+17
59.184090402346975,370.0000000000001,-5.291040491494902e+19,-6.872191327184102e-151,776452459499808.9,5.267865635272827e+18,2.172883633893238e+16,9.192805261484541e+17,2.3011037064052408e+18,9.204436880473012e+17,9.204436882277755e+17,1.8408873764562326e+17
64.74400771583922,370.0000000000001,-5.291259285070453e+19,-4.865819200871998e-150,815231932098208.1,5.509125907032577e+18,2.275038926103946e+16,9.613766466015744e+17,2.406477958692078e+18,9.625934910541452e+17,9.625934912429737e+17,1.9251869824866605e+17
70.85991676068068,370.0000000000001,-5.29145943606574e+19,-4.935507849665879e-149,854464012419170.6,5.762271038025267e+18,2.3826661275908436e+16,1.0055469858762812e+18,2.5170412870124897e+18,1.006818927096008e+18,1.0068189272934053e+18,2.0136378545875555e+17
76.41983407417291,370.0000000000001,-5.291626861497887e+19,-2.469197201370388e-148,890143188643858.0,5.983094194702815e+18,2.477092598324876e+16,1.044079120904419e+18,2.613483250275302e+18,1.0453957973208672e+18,1.0453957975252137e+18,2.0907915950511987e+17
82.53574311901437,370.0000000000001,-5.291784212471741e+19,-1.6306285736851415e-147,926747684734655.5,6.216376172521384e+18,2.5772609599804636e+16,1.0847836859203539e+18,2.7153656555625405e+18,1.0861488515907297e+18,1.0861488518026172e+18,2.172297703606035e+17
89.26324306833997,370.0000000000001,-5.291934680421458e+19,-1.4360684415753304e-146,964592951763649.8,6.462863576508559e+18,2.682311878984445e+16,1.1277747422561439e+18,2.8230293156217073e+18,1.1292144575549147e+18,1.1292144577784173e+18,2.2584289155576774e+17
96.66349301259815,370.0000000000001,-5.292082125106375e+19,-1.6473882446859717e-145,1004969236093461.2,6.723088415472498e+18,2.793883558746101e+16,1.1731568000810975e+18,2.936692261435023e+18,1.1746797949313244e+18,1.1746797951678415e+18,2.349359590336576e+17
104.80376795128214,370.0000000000001,-5.292224288354625e+19,-2.3433852353659658e-144,1047206744095812.9,6.997763237290263e+18,2.9122486161627576e+16,1.2210554512801085e+18,3.05666561279715e+18,1.2226693090937792e+18,1.2226693093445043e+18,2.4453386186899552e+17
112.20401789554032,370.0000000000001,-5.2923488932386914e+19,-1.2964704504070208e-143,1087172282736327.6,7.238246536769861e+18,3.0180968437557476e+16,1.2630095453893898e+18,3.161681855997672e+18,1.2646759065235013e+18,1.2646759067824215e+18,2.52935181356582e+17
120.3442928342243,370.0000000000001,-5.292467212777941e+19,-9.32088180752851e-143,1128160329183187.5,7.493146622375614e+18,3.130948739562909e+16,1.307476840221522e+18,3.27299198655279e+18,1.3092000670704748e+18,1.3092000673382602e+18,2.6184001346775312e+17
127.74454277848247,370.0000000000001,-5.292569094315079e+19,-3.9209322656901475e-142,1165901318739367.2,7.71733448043203e+18,3.2314547243118268e+16,1.34659183809479e+18,3.3708802262660475e+18,1.3483554396274355e+18,1.3483554399014938e+18,2.6967108798040237e+17
135.88481771716647,370.0000000000001,-5.292668047271323e+19,-2.0402376785623533e-141,1205203972716988.5,7.955886078640821e+18,3.33898671408104e+16,1.3882056353602125e+18,3.4750413781735496e+18,1.3900199971159355e+18,1.3900199973979085e+18,2.7800399947968813e+17
144.83912014971887,370.0000000000001,-5.292764461560216e+19,-1.3096236818606807e-140,1246110259941280.8,8.20965960760756e+18,3.453208006823059e+16,1.4324558141616942e+18,3.585860476461161e+18,1.434347784683407e+18,1.4343477849775124e+18,2.8686955699561347e+17
154.68885282552648,370.0000000000001,-5.292861634777696e+19,-9.797080604107015e-140,1290309136756998.2,8.479239185955752e+18,3.575650817709274e+16,1.479451124716041e+18,3.703581352886322e+18,1.4814363139404316e+18,1.4814363142491592e+18,2.962872628499484e+17
165.52355876891488,370.0000000000001,-5.2929582523099095e+19,-6.446987346467452e-139,1337513556533909.2,8.765308495768443e+18,3.707468061092713e+16,1.529317056683744e+18,3.828494959034912e+18,1.5314019479513275e+18,1.53140194827573e+18,3.062803896552686e+17
175.3732914447225,370.0000000000001,-5.293043673704602e+19,-1.9039383108583683e-138,1382126179898279.2,9.016957725271363e+18,3.827479422347708e+16,1.5732151050633943e+18,3.938338729631596e+18,1.5753395317164426e+18,1.5753395320470257e+18,3.150679064095299e+17
186.2079973881109,370.0000000000001,-5.293127803544979e+19,6.258181270635668e-138,1429101084920757.8,9.284656656659186e+18,3.956144080175207e+16,1.6198966232431572e+18,4.055191676713782e+18,1.622080824730699e+18,1.622080825070625e+18,3.244161650142535e+17
198.12617392583812,370.0000000000001,-5.293210815339782e+19,1.4818957338942252e-135,1478763360281451.2,9.569231988781748e+18,4.0945218778609976e+16,1.6694996172976474e+18,4.1794143008766935e+18,1.671770040020094e+18,1.6717700403735741e+18,3.343540080748484e+17
208.96087986922652,370.0000000000001,-5.2932845745813094e+19,1.4677625939469542e-134,1525823876478005.5,9.819945239174158e+18,4.2213968283323544e+16,1.7132293276629025e+18,4.2888119637437215e+18,1.7155291614444987e+18,1.7155291618025836e+18,3.4310583236065216e+17
218.81061254503413,370.0000000000001,-5.293349171446694e+19,7.094107374530614e-134,1569514637961979.0,1.0041503757307138e+19,4.3369882055187624e+16,1.7518886761662582e+18,4.385460669352904e+18,1.7541886430295713e+18,1.7541886433876022e+18,3.508377286776554e+17
229.64531848842253,370.0000000000001,-5.293412290850667e+19,-1.285346594840401e-131,1614779625843323.8,1.0278379325420569e+19,4.461672895972699e+16,1.7931963141289395e+18,4.4887988094509665e+18,1.795523951281905e+18,1.795523951644208e+18,3.591047903289781e+17
239.49505116423015,370.0000000000001,-5.293468068565032e+19,-1.490748439372397e-130,1656983079260394.2,1.0488226795211395e+19,4.575574902906246e+16,1.8297953475630922e+18,4.580323898635593e+18,1.83213400748521e+18,1.8321340078491942e+18,3.664268015699764e+17
250.32975710761855,370.0000000000001,-5.293524377962096e+19,-1.1486636422579706e-128,1701937717554234.2,1.0712958054385086e+19,4.69953048042794e+16,1.868969563539704e+18,4.678341130201265e+18,1.871340962581471e+18,1.871340962950566e+18,3.742681925902525e+17
262.24793364534577,370.0000000000001,-5.293581640786791e+19,-4.6034621115561506e-126,1750282147421522.2,1.0953337754934958e+19,4.835127037252517e+16,1.9108493385839278e+18,4.783179098478094e+18,1.9132762567724705e+18,1.913276257150312e+18,3.82655251430205e+17
273.08263958873414,370.0000000000001,-5.293633928334648e+19,-4.799917723063244e-125,1796846357925062.8,1.116619955337821e+19,4.961526417219145e+16,1.9479552970800013e+18,4.875969119362403e+18,1.9503922845228337e+18,1.950392284902263e+18,3.900784569805958e+17
