t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
15.488567819090918,370.0000000000001,-5.2370188594196365e+19,-3.692004237936127e-167,63175716277270.1,1.5847065301178352e+19,1935345779662683.5,4.5692832683522227e+18,3.730325256976839e+18,3.052095473126338e+18,3.30643676354391e+18,1.1869260176830986e+18
17.84651551009092,370.0000000000001,-5.238831760700272e+19,-4.354752286461509e-167,66325937573332.086,1.7185718678018038e+19,2121868040104918.0,4.956652124733649e+18,4.044974432147788e+18,3.309534172313546e+18,3.5853286875273037e+18,1.2870410673180713e+18
20.440257970190924,370.0000000000001,-5.242396863936268e+19,-8.800135806480179e-167,72756945078543.3,1.85657433969339e+19,2341912406904401.5,5.357779353481959e+18,4.3687492094536673e+18,3.5744360214182257e+18,3.872305690299686e+18,1.3900584529283832e+18
23.293374676300928,370.0000000000001,-5.2496973914725384e+19,-5.902649855460055e-166,86350619729512.78,1.987545459932238e+19,2570075650612122.5,5.739778160298457e+18,4.675587245184707e+18,3.8254784229368207e+18,4.144268291333112e+18,1.4876860532989417e+18
26.43180305302193,370.0000000000001,-5.259574116121948e+19,-5.072663644995653e-165,105734702405578.02,2.1006140750531977e+19,2756279018882998.0,6.069203188226276e+18,4.94060246998204e+18,4.0423037175479885e+18,4.379162360021472e+18,1.572007001032905e+18
29.884074267415034,370.0000000000001,-5.26508684912375e+19,-4.853726953165409e-164,117836409919839.02,2.205956013696635e+19,2895145013993013.5,6.37428874795276e+18,5.188123025984674e+18,4.2448188064873226e+18,4.5985537062190766e+18,1.6507628688986076e+18
33.681572603247446,370.0000000000001,-5.26653813749471e+19,-5.0114799344867814e-163,121635926060578.66,2.3163189616278634e+19,3008914892911799.5,6.691881768260546e+18,5.448124771241434e+18,4.457549336698089e+18,4.829011780776248e+18,1.733491408483344e+18
37.8588207726631,370.0000000000001,-5.266860188599932e+19,-5.582937512261617e-162,122656731777146.08,2.436371196579435e+19,3111728795587468.0,7.035617422579681e+18,5.731534456086543e+18,4.689435115359917e+18,5.080221374781094e+18,1.8236692114597496e+18
42.45379375902032,370.0000000000001,-5.2669881913740124e+19,-6.723342835210516e-161,123185233547395.98,2.5678389820937396e+19,3214271131190382.0,7.4107708134399e+18,6.042314000215421e+18,4.943717211326383e+18,5.355693646113846e+18,1.92255669347711e+18
47.508264044013266,370.0000000000001,-5.267114497726631e+19,-8.747018533330801e-160,123820296290490.39,2.711813854944355e+19,3329602825506433.5,7.821205734219116e+18,6.382792770963303e+18,5.222300205561971e+18,5.657491890707203e+18,2.0308945248701647e+18
53.06818135750551,370.0000000000001,-5.267297183985922e+19,-1.2270750867511872e-158,124833928392710.3,2.869169436728029e+19,3475968957273576.5,8.270849857450587e+18,6.754557506656272e+18,5.526479810198437e+18,5.987019796479781e+18,2.149186593609547e+18
59.184090402346975,370.0000000000001,-5.267608194895874e+19,-1.850183672964087e-157,126674338119735.36,3.0403576143030465e+19,3678238279247325.5,8.763267149762779e+18,7.157919085136717e+18,5.856506289001926e+18,6.344548482148907e+18,2.27753022436277e+18
65.91159035167259,370.0000000000001,-5.268250414889188e+19,-2.9844055923923656e-156,130646781762273.56,3.224343417109453e+19,3964484504842122.0,9.298169427401546e+18,7.589543173802607e+18,6.209646648327562e+18,6.727117204164607e+18,2.414862586111597e+18
73.31184029593076,370.0000000000001,-5.269956068078413e+19,-5.11783231795359e-155,141518846416074.44,3.4141050481465766e+19,4333189681268154.0,9.85579850943807e+18,8.032736020468623e+18,6.572241401537227e+18,7.119928185250295e+18,2.555871656243869e+18
81.45211523461475,370.0000000000001,-5.27379238431967e+19,-9.256328835273404e-154,166776138283699.38,3.5916138186775794e+19,4657755043729939.0,1.0376527917406403e+19,8.447608186888628e+18,6.911667324710881e+18,7.487639600697268e+18,2.6878706258906e+18
88.85236517887293,370.0000000000001,-5.2763929414995665e+19,-5.464207407783547e-153,184852884421022.97,3.733740473474032e+19,4830887010912999.0,1.078776269965103e+19,8.781692234718816e+18,7.185007036374759e+18,7.783757621508455e+18,2.7941694025919457e+18
96.99264011755692,370.0000000000001,-5.2770381464783495e+19,-4.183497279388057e-152,189853783179955.47,3.8848275164247925e+19,4949482162152436.0,1.1219377740896887e+19,9.138691594505022e+18,7.477105547970931e+18,8.100197676458002e+18,2.9077632684717583e+18
105.9469425501093,370.0000000000001,-5.277171644812599e+19,-4.035316589661817e-151,191066529657201.94,4.049827788077381e+19,5055179627658720.0,1.1687164176916877e+19,9.529752732212582e+18,7.797080113207527e+18,8.44683679016751e+18,3.032197822111997e+18
115.79667522591693,370.0000000000001,-5.2772470558723875e+19,-4.6717550682687067e-150,191915671174698.84,4.230585247562451e+19,5181248274099965.0,1.219884355634861e+19,9.95841282296949e+18,8.147820510591459e+18,8.826805555640589e+18,3.168596866129085e+18
126.63138116930531,370.0000000000001,-5.27735584213787e+19,-6.160010905031392e-149,193277466224813.03,4.428239747311816e+19,5366779117429689.0,1.2762093518799389e+19,1.042589614188964e+19,8.530320438529943e+18,9.241180478777498e+18,3.3173468385380234e+18
138.54955770703253,370.0000000000001,-5.277578170306786e+19,-8.810906715950994e-148,196206733543925.44,4.643009927330515e+19,5663419413409956.0,1.3383968046999669e+19,1.0930584572965011e+19,8.943244188891614e+18,9.688514541390266e+18,3.4779282969116467e+18
151.6595518985325,370.0000000000001,-5.278221292292365e+19,-1.3063256341117553e-146,204943256042273.78,4.870825786437405e+19,6112032650495737.0,1.4056944073239597e+19,1.1461493756155406e+19,9.377596742462267e+18,1.015906313863726e+19,3.6468431779730084e+18
166.08054550918246,370.0000000000001,-5.280132923830863e+19,-1.9145062728769626e-145,231565999117825.8,5.093855598112703e+19,6548751422590450.0,1.471534175210199e+19,1.1981389386223827e+19,9.802939359340874e+18,1.0619850971236657e+19,3.8122541948019645e+18
179.19053970068242,370.0000000000001,-5.281648380827286e+19,-1.0277304147319537e-144,253430735792618.56,5.276742337076121e+19,6751003844528194.0,1.5242391062604988e+19,1.2411990771828695e+19,1.0155250963197692e+19,1.1001521875537066e+19,3.949264263012451e+18
193.61153331133238,370.0000000000001,-5.281982033646264e+19,-6.572056764524874e-144,258654495571408.56,5.47310614292993e+19,6873025475851558.0,1.579764703343194e+19,1.287786243052976e+19,1.053643966566106e+19,1.141447630506573e+19,4.0975043146393876e+18
209.47462628304731,370.0000000000001,-5.282054585914486e+19,-4.584847325463667e-143,259999065310113.84,5.687955424983533e+19,7001974184038460.0,1.6401438967201862e+19,1.3388823505263387e+19,1.0954528907730715e+19,1.1867406319983475e+19,4.2600945764065403e+18
226.92402855193376,370.0000000000001,-5.2821249679659975e+19,-2.9236333265087397e-142,261532900828451.38,5.9230615100166906e+19,7207029715088024.0,1.706822506399893e+19,1.3945940639013968e+19,1.1410374267264109e+19,1.2361238794783898e+19,4.4373677724900813e+18
246.11837104770885,370.0000000000001,-5.282283839111257e+19,-7.919169580336698e-142,265193067138183.94,6.178628776165933e+19,7574764829330537.0,1.7811917724537952e+19,1.4545278385895741e+19,1.1900731019646353e+19,1.2892458608934259e+19,4.628062064748553e+18
267.2321477930615,370.0000000000001,-5.282868720480499e+19,2.300326432097422e-140,279031858121016.06,6.447403714276834e+19,8150253143086250.0,1.8614455407353614e+19,1.5168802404798255e+19,1.2410838220703937e+19,1.3445074739085683e+19,4.826437085825623e+18
286.4264902888366,370.0000000000001,-5.284142774003671e+19,1.8359985878799195e-139,309756259179781.4,6.667289947583841e+19,8531999342022196.0,1.926022225180068e+19,1.5682488759981507e+19,1.2831106534763377e+19,1.3900365410830608e+19,4.989874762861031e+18
303.87589255772303,370.0000000000001,-5.284745579096107e+19,7.814312842848678e-139,324828504717234.4,6.856667934704105e+19,8685004779062574.0,1.979899345752682e+19,1.6130695202019099e+19,1.3197834952586291e+19,1.4297654531384779e+19,5.132491370240293e+18
323.0702350534981,370.0000000000001,-5.2848520607582585e+19,3.8808196417829886e-138,327718616225417.3,7.062939874893404e+19,8791859604493840.0,2.0375838296887964e+19,1.662219852120764e+19,1.3600008141289847e+19,1.4733342155504169e+19,5.288892055823663e+18
344.1840117988507,370.0000000000001,-5.284891795562828e+19,2.1701896577199197e-137,328987914860257.4,7.289000057228567e+19,8938205820878332.0,2.1008656558724293e+19,1.7160634395660022e+19,1.4040583449331995e+19,1.5210632075818127e+19,5.460226899015504e+18
367.40916621873856,370.0000000000001,-5.284954724214059e+19,1.2847109744032013e-136,331180363630111.3,7.536204730127347e+19,9203653731720920.0,2.1716333998985613e+19,1.774423748235096e+19,1.4518088484949842e+19,1.5727929198766002e+19,5.645923302125696e+18
392.95683608061523,370.0000000000001,-5.285140531689715e+19,7.364326920363567e-136,337858351809984.44,7.803382922287515e+19,9695439874125252.0,2.2510814988635533e+19,1.8365169447819788e+19,1.5026081049780083e+19,1.6278254473548325e+19,5.843475964865502e+18
421.05927292867955,370.0000000000001,-5.285856907900531e+19,3.548284637188833e-135,364082132080082.94,8.077147016572174e+19,1.0286038888652342e+16,2.3329059246691185e+19,1.8999996275955958e+19,1.5545432841291487e+19,1.684088557641087e+19,6.045446104351498e+18
